"Name","State","Notes","User","Tags","Created","Runtime","Sweep","architecture","batch_size","budget","dataset","epochs","fanout","hidden","layer","mode","num_parts","num_threads","run","sampler","seed","fastladies","accuracy","auroc","dataloading time","end-to-end time","equality","f1","inference time","loss","modelpath","num_edges","num_nodes","overall training time","parity","process cpu times","sampling time","system cpu stats","system cpu times","test-acc","test-auroc","test-f1","time per epoch","used memory","used memory full","sampled_edges","sampled_nodes"
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[10000]-1000","finished","-","","","2024-06-06T17:30:19.000Z","34","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","fastgcn","10","[10000]","0.6424951553344727","0.676633894443512","5.80710085388273","29.57624790817499","4.01457405090332","0.6566829085350037","1.7604103768244386","0.7264938652515411","2024-06-06-19-30-19-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[10000]-1000.pkl","1303712","67796","21.438673665747046","0.04706396907567978","[575.69,11.96,0,0.04,0]","0.04939966183155775","[6456968781,31541910892,30725836493,0]","[88572746.48,1319.19,8856082.12,159236000.53,1680.41,0,10467.98,561582.94,0,0]","0.6652377247810364","0.7071771621704102","0.6645841598510742","1.071536495583132","954.30078125","[1000656896,8139915264,200163328,2838528,0,3502415872,0,981389312,985082880,0]","",""
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[8000]-1000","finished","-","","","2024-06-06T17:29:39.000Z","32","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","fastgcn","10","[8000]","0.6393762230873108","0.6650379300117493","5.860760132782161","27.6030764952302","6.801974296569824","0.6673858165740967","1.7366507025435567","0.6897272765636444","2024-06-06-19-29-39-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[8000]-1000.pkl","1303712","67796","19.435603053309023","0.23140934109687805","[516.05,14.38,0,0.03,0]","0.049156807363033295","[6456780146,31541455403,30725553620,0]","[88572170.26,1319.19,8856067.53,159235264.92,1680.39,0,10466.75,561580.39,0,0]","0.6699142456054688","0.7068822383880615","0.6738544702529907","0.9714235018007458","936.10546875","[981577728,8127631360,199839744,2838528,0,3485900800,0,962183168,965885952,0]","",""
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[6000]-1000","finished","-","","","2024-06-06T17:29:03.000Z","28","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","fastgcn","10","[6000]","0.6382066011428833","0.6661896705627441","5.798149858601391","25.213946165516973","5.5097880363464355","0.6605706214904785","1.8817541329190135","0.6810459047555923","2024-06-06-19-29-03-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[6000]-1000.pkl","1303712","67796","16.98184331227094","0.31026536226272583","[461.76,12.29,0,0.04,0]","0.03512346092611551","[6456605069,31541011554,30725297220,0]","[88571652.91,1319.19,8856050.4,159234570.13,1680.36,0,10465.82,561577.62,0,0]","0.6734216809272766","0.7081923484802246","0.6650679707527161","0.848700018459931","929.203125","[974340096,8120406016,199704576,2838528,0,3477053440,0,955195392,958910464,0]","",""
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[2000]-1000","finished","-","","","2024-06-06T17:28:30.000Z","25","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","fastgcn","10","[2000]","0.61208575963974","0.6178345680236816","5.7371013248339295","22.49245629832149","2.1582565307617188","0.6662194132804871","1.9249919215217233","0.6883415281772614","2024-06-06-19-28-31-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[2000]-1000.pkl","1303712","67796","14.280674781650305","0.1396005153656006","[388.28,11.59,0,0.04,0]","0.035761154256761074","[6456446405,31540590514,30725066952,0]","[88571191.13,1319.19,8856035.42,159233926.4,1680.33,0,10465.11,561574.91,0,0]","0.6496492624282837","0.7002024054527283","0.5870463848114014","0.713722117524594","822.30859375","[862253056,8007647232,199389184,2838528,0,3366637568,0,843153408,846857216,0]","",""
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[1560]-1000","finished","-","","","2024-06-06T17:27:58.000Z","25","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","fastgcn","10","[1560]","0.6007797122001648","0.6013630032539368","5.728653697296977","22.642787682823837","2.0438997745513916","0.6703155040740967","1.7227480048313737","0.6887120455503464","2024-06-06-19-27-58-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[1560]-1000.pkl","1303712","67796","14.423294224776328","0.13952988386154175","[387.73,11.54,0,0.04,0]","0.03572557866573334","[6456285240,31540205923,30724858545,0]","[88570800.73,1319.19,8856020.91,159233303.09,1680.31,0,10464.75,561573.11,0,0]","0.6457521319389343","0.6967760920524597","0.5839816927909851","0.7208118329755961","905.9140625","[950206464,8095694848,199757824,2838528,0,3454992384,0,931049472,934725632,0]","",""
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[1120]-1000","finished","-","","","2024-06-06T17:27:22.000Z","28","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","fastgcn","10","[1120]","0.600389838218689","0.5776341557502747","5.812375309877098","23.73754215799272","4.207578659057617","0.6823675036430359","2.2535563549026847","0.6887876391410828","2024-06-06-19-27-22-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[1120]-1000.pkl","1303712","67796","15.0576927177608","0.17917096614837646","[424,10.4,0,0.04,0]","0.04903686884790659","[6456124477,31539822471,30724648616,0]","[88570410.64,1319.19,8856006.67,159232587.95,1680.28,0,10464.21,561571.43,0,0]","0.6126266717910767","0.6913408041000366","0.48497408628463745","0.7525552362203598","958.80859375","[1005383680,8151584768,199581696,2838528,0,3509415936,0,986390528,990086144,0]","",""
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[680]-1000","finished","-","","","2024-06-06T17:26:48.000Z","26","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","fastgcn","10","[680]","0.5945419073104858","0.5640912652015686","5.870357749983668","23.11688672658056","12.67654037475586","0.6926714181900024","1.9113675877451897","0.6917176246643066","2024-06-06-19-26-48-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[680]-1000.pkl","1303712","67796","14.771756552159786","0.22143077850341797","[411.01,11.8,0,0.04,0]","0.05164344608783722","[6455942496,31539423663,30724422412,0]","[88569985.16,1319.19,8855993.43,159231921.98,1680.27,0,10463.63,561569.23,0,0]","0.4641465246677398","0.611345112323761","0","0.7382417137734592","932.62109375","[977924096,8123637760,199651328,2838528,0,3481165824,0,959217664,962881536,0]","",""
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[240]-1000","finished","-","","","2024-06-06T17:26:14.000Z","26","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","fastgcn","10","[240]","0.5769980549812317","0.5420321226119995","5.836228805594146","23.08467346895486","18.08412742614746","0.712277889251709","1.7956918366253376","0.6913708597421646","2024-06-06-19-26-14-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[240]-1000.pkl","1303712","67796","14.779228126630189","0.33808422088623047","[398.9,11.98,0,0.03,0]","0.048823961056768894","[6455775953,31539040048,30724206201,0]","[88569571.65,1319.19,8855978.85,159231257.52,1680.25,0,10462.88,561567.2,0,0]","0.4641465246677398","0.5455735921859741","0","0.7386465490330011","908.5","[952631296,8099000320,198721536,2838528,0,3457691648,0,933924864,937623552,0]","",""
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[1]-1000","finished","-","","","2024-06-06T17:25:40.000Z","26","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","fastgcn","10","[1]","0.5520467758178711","0.5","6.0930127231404185","21.70934044290334","36.325950622558594","0.7113790512084961","1.8416831530630589","0.6922019571065903","2024-06-06-19-25-40-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[1]-1000.pkl","1303712","67796","13.215581205673516","1.6399531364440918","[369,12.89,0,0.04,0]","0.04382438492029905","[6455605156,31538663882,30723990811,0]","[88569172.41,1319.19,8855964.25,159230551.67,1680.23,0,10462.07,561564.99,0,0]","0.4641465246677398","0.5362357497215271","0","0.6604504838585854","929.7890625","[975261696,8589271040,199081984,2838528,0,3482628096,0,956059648,959753216,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[12000]-1000","finished","-","","","2024-06-06T17:24:52.000Z","40","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","ladies","10","[12000]","0.6752436757087708","0.7215597033500671","5.8200198616832495","36.73813512176275","9.09841251373291","0.6760015487670898","1.96954158321023","0.8230774402618408","2024-06-06-19-24-52-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[12000]-1000.pkl","1303712","67796","28.39072541706264","0.10246521234512328","[669.11,22.45,0.01,0.04,0]","0.04544124100357294","[6455447598,31538300144,30723791119,0]","[88568801.88,1319.19,8855948.61,159229876.26,1680.21,0,10461.4,561563.02,0,0]","0.6699142456054688","0.7173358201980591","0.674606204032898","1.4192300376016649","1649.58984375","[1729720320,22981394432,199553024,2838528,0,4396392448,0,1710698496,1714369536,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[10000]-1000","finished","-","","","2024-06-06T17:24:04.000Z","40","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","ladies","10","[10000]","0.6604288220405579","0.7056431174278259","5.86229766253382","36.50876098591834","10.20134162902832","0.6638363599777222","1.935894440859556","0.8481310307979584","2024-06-06-19-24-04-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[10000]-1000.pkl","1303712","67796","28.129724383354187","0.3606264293193817","[670.53,20.01,0,0.03,0]","0.048040435649454594","[6455147806,31537731423,30723414833,0]","[88568135.22,1319.19,8855923.32,159229047.8,1680.17,0,10460.19,561558.83,0,0]","0.6554949283599854","0.7024703025817871","0.6654049754142761","1.406094071501866","1596.0234375","[1673551872,22963900416,199204864,2838528,0,4364857344,0,1654484992,1658191872,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[8000]-1000","finished","-","","","2024-06-06T17:23:21.000Z","36","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","ladies","10","[8000]","0.6768031120300293","0.7300606369972229","5.85104788094759","32.61002003401518","10.43104362487793","0.6877589225769043","1.8958810474723575","0.7777315229177475","2024-06-06-19-23-21-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[8000]-1000.pkl","1303712","67796","24.2999995527789","0.2784881889820099","[657.83,13.6,0,0.04,0]","0.05192383844405413","[6454851404,31537150320,30723044125,0]","[88567466.76,1319.19,8855900.59,159228232.09,1680.14,0,10458.97,561555.48,0,0]","0.6660171747207642","0.723639965057373","0.6774557828903198","1.2146970020141452","905.58203125","[949571584,8095313920,199991296,2838528,0,3454763008,0,931090432,934773760,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[6000]-1000","finished","-","","","2024-06-06T17:22:37.000Z","36","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","ladies","10","[6000]","0.6787524223327637","0.734730064868927","5.823460660874844","31.717098232358698","8.326955795288086","0.6722354888916016","2.0201022438704967","0.7562136203050613","2024-06-06-19-22-38-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[6000]-1000.pkl","1303712","67796","23.32161079440266","0.3914240300655365","[648.58,14.13,0,0.04,0]","0.044612553901970387","[6454636658,31536671216,30722719636,0]","[88566809.18,1319.19,8855884.29,159227491.46,1680.12,0,10457.72,561553.15,0,0]","0.6718628406524658","0.7224432229995728","0.6674565672874451","1.1656711413990706","959.41796875","[1006022656,8153985024,199057408,2838528,0,3513028608,0,986976256,990684160,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[2000]-1000","finished","-","","","2024-06-06T17:22:02.000Z","27","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","ladies","10","[2000]","0.6697855591773987","0.7256134748458862","5.773287752643228","23.50139197614044","7.93820858001709","0.6748560667037964","1.9817533362656832","0.6635793745517731","2024-06-06-19-22-02-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[2000]-1000.pkl","1303712","67796","15.176804622635244","0.2225459516048431","[458.57,11.74,0,0.04,0]","0.04461693670600653","[6454408246,31536191756,30722399150,0]","[88566161.34,1319.19,8855867.33,159226770.8,1680.09,0,10456.36,561550.05,0,0]","0.6804364919662476","0.7137940526008606","0.6814296841621399","0.7585324580781162","882.42578125","[925290496,8070344704,199749632,2838528,0,3428409344,0,905809920,909515776,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[1560]-1000","finished","-","","","2024-06-06T17:21:29.000Z","25","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","ladies","10","[1560]","0.6693956851959229","0.7216788530349731","5.7801126996055245","22.36953710578382","6.754332542419434","0.672333836555481","2.141282598488033","0.6647971868515015","2024-06-06-19-21-29-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[1560]-1000.pkl","1303712","67796","13.89495831914246","0.19339793920516968","[429.2,11.81,0,0.03,0]","0.030117695219814777","[6454226381,31535768875,30722173182,0]","[88565703.04,1319.19,8855852.75,159226152.49,1680.08,0,10455.64,561546.58,0,0]","0.6819953322410583","0.7124812006950378","0.6784870028495789","0.6944451859686523","832.0546875","[872472576,8016814080,199360512,2838528,0,3376070656,0,853573632,857276416,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[1120]-1000","finished","-","","","2024-06-06T17:20:56.000Z","25","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","ladies","10","[1120]","0.6608186960220337","0.7115849852561951","5.7452644957229495","22.13290662318468","7.978533744812012","0.6768202185630798","1.835912236943841","0.6515529900789261","2024-06-06-19-20-56-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[1120]-1000.pkl","1303712","67796","13.976190842688084","0.04246094822883606","[421.15,11.97,0.01,0.03,0]","0.044693825766444206","[6454055273,31535358700,30721960403,0]","[88565273.64,1319.19,8855838.23,159225535.32,1680.06,0,10455.04,561544.31,0,0]","0.6765393614768982","0.7106157541275024","0.6800308227539062","0.6984989610034973","936.6640625","[982163456,8126255104,199741440,2838528,0,3485302784,0,963268608,966945792,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[680]-1000","finished","-","","","2024-06-06T17:20:24.000Z","24","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","ladies","10","[680]","0.6471734642982483","0.7022192478179932","5.873867722228169","20.399952745065093","7.108742713928223","0.6581035256385803","2.3318293588235974","0.6509083360433578","2024-06-06-19-20-24-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[680]-1000.pkl","1303712","67796","11.63392140623182","0.032291799783706665","[367.11,12.13,0,0.04,0]","0.032474467530846596","[6453885025,31534952951,30721753603,0]","[88564850.56,1319.19,8855823.47,159224890.68,1680.04,0,10454.54,561542.14,0,0]","0.6800467371940613","0.7123792171478271","0.6758784055709839","0.5814125719014556","853.8515625","[895328256,8040599552,199000064,2838528,0,3399208960,0,876146688,879887360,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[240]-1000","finished","-","","","2024-06-06T17:19:53.000Z","23","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","ladies","10","[240]","0.6471734642982483","0.7050284147262573","5.719022015109658","20.28039315994829","9.64958667755127","0.6717446446418762","1.6797839449718597","0.6528500616550446","2024-06-06-19-19-53-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[240]-1000.pkl","1303712","67796","12.321028445847332","0.08811020851135254","[363.39,11.74,0,0.04,0]","0.05349990352988243","[6453718419,31534581964,30721564912,0]","[88564482.71,1319.19,8855808.61,159224289.8,1680.02,0,10454.25,561540.19,0,0]","0.6679657101631165","0.7038754224777222","0.6801801919937134","0.6157585414126515","922.2265625","[967024640,8112533504,199127040,2838528,0,3470491648,0,947732480,951444480,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[1]-1000","finished","-","","","2024-06-06T17:19:24.000Z","22","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","3","ladies","10","[1]","0.6343079805374146","0.7048010230064392","6.112762334756553","19.53789699357003","11.101766586303713","0.6783264875411987","1.8913185419514775","0.650316447019577","2024-06-06-19-19-24-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[1]-1000.pkl","1303712","67796","10.957121135666966","0.15460354089736938","[330.4,12.28,0.01,0.03,0]","0.058066933415830135","[6453530396,31534195587,30721374680,0]","[88564119.45,1319.19,8855794.08,159223708.15,1680,0,10453.88,561538.34,0,0]","0.661340594291687","0.7016111016273499","0.6785053610801697","0.5475300666876137","938.76953125","[984662016,8131870720,199970816,2838528,0,3486134272,0,965341184,969024512,0]","",""
"gcn-pokec-z-saint-cpu-32-20-2-16-10-1024-[0]-None-65000","finished","-","","","2024-06-06T17:18:40.000Z","36","","gcn","1024","65000","pokec-z","20","[0]","16","2","cpu","10","32","3","saint","10","","0.917148232460022","0.46631085872650146","6.094670440070331","31.602424448356032","954.4219970703124","0","2.3623016057536006","-14.899125814437866","2024-06-06-19-18-40-gcn-pokec-z-saint-cpu-32-20-2-16-10-1024-[0]-None-65000.pkl","1303712","67796","22.625228066928685","36.83251953125","[307.34,30.16,0,0.04,0]","0.0012378310784697533","[6453329454,31533814387,30721194590,0]","[88563787.5,1319.19,8855779.1,159223053.02,1679.96,0,10453.53,561536.69,0,0]","0.4641465246677398","0.5267561674118042","0","1.1309516592882574","998.125","[1046609920,8140726272,198844416,2838528,0,3572514816,0,1027702784,1031417856,0]","",""
"gcn-pokec-z-saint-cpu-32-20-2-16-10-1024-[0]-None-50000","finished","-","","","2024-06-06T17:18:02.000Z","30","","gcn","1024","50000","pokec-z","20","[0]","16","2","cpu","10","32","3","saint","10","","0.9180865287780762","0.46915921568870544","5.7301806239411235","25.807142953388393","954.5450439453124","0","2.032743588089943","-15.020120859146118","2024-06-06-19-18-03-gcn-pokec-z-saint-cpu-32-20-2-16-10-1024-[0]-None-50000.pkl","1303712","67796","17.523192886263132","36.83763122558594","[277.57,14.42,0,0.03,0]","0.0011217975988984108","[6453213684,31533636794,30721047900,0]","[88563478.14,1319.19,8855746.37,159222006.72,1679.92,0,10453.5,561533.64,0,0]","0.4641465246677398","0.5267555713653564","0","0.8758153462782502","989.01171875","[1037053952,8124755968,198025216,2838528,0,3569532928,0,1018060800,1021758464,0]","",""
"gcn-pokec-z-saint-cpu-32-20-2-16-10-1024-[0]-None-35000","finished","-","","","2024-06-06T17:17:27.000Z","28","","gcn","1024","35000","pokec-z","20","[0]","16","2","cpu","10","32","3","saint","10","","0.9192721247673036","0.4645625054836273","6.139152119867504","24.10030393488705","955.2046508789062","0","2.2738307397812605","-15.217135429382324","2024-06-06-19-17-27-gcn-pokec-z-saint-cpu-32-20-2-16-10-1024-[0]-None-35000.pkl","1303712","67796","15.16690622176975","36.86369323730469","[265.6,13.38,0,0.04,0]","0.0013196133077144625","[6453121286,31533491069,30720922066,0]","[88563197.93,1319.19,8855729.25,159221114.71,1679.9,0,10453.48,561531.38,0,0]","0.4641465246677398","0.526451051235199","0","0.7580047075171024","964.67578125","[1011765248,8116707328,199598080,2838528,0,3532746752,0,992587776,996258816,0]","",""
